Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2013-06-12,13.24021053314209,13.517765725374831,13.21907219671221,13.4641541922375,265227200
2013-06-13,13.355708122253418,13.391857631311572,13.134828813772454,13.2497112827605,285832400
2013-06-14,13.174651145935059,13.365814836657243,13.127165968342549,13.338549328204465,271866000
2013-06-17,13.234389305114746,13.347739543941447,13.184148125947436,13.21723403990181,259414400
2013-06-18,13.227343559265137,13.323231765904314,13.179553248796765,13.220910437020644,195025600
2013-06-19,12.958677291870117,13.223977390187793,12.958677291870117,13.216012063732716,310940000
2013-06-20,12.769964218139648,13.04996871212357,12.718803541468361,12.845326823485703,357310800
2013-06-21,12.667638778686523,12.866767795355829,12.502209210878,12.820508051852286,481118400
2013-06-24,12.331880569458008,12.51936799884725,12.19432837982625,12.480767621677487,480746000
2013-06-25,12.334638595581055,12.492715595502881,12.218224743017233,12.428688671932957,314162800
2013-06-26,12.194937705993652,12.400805767809135,12.121106513728623,12.373540262638189,367724000
2013-06-27,12.063518524169922,12.296652218833215,12.056166732115734,12.231093899569538,337246000
2013-06-28,12.147760391235352,12.262335240657386,11.91309460124646,11.989376669044711,578516400
2013-07-01,12.536523818969727,12.629961997129179,12.291442580762004,12.336476901472345,391053600
2013-07-02,12.820511817932129,12.916706818661927,12.544183618524706,12.559194786585117,469865200
2013-07-03,12.891275405883789,12.958060766951505,12.788648131417972,12.893113557602543,240928800
2013-07-05,12.78773021697998,12.96755906767101,12.724316020012736,12.878717511161813,274024800
2013-07-08,12.715128898620605,12.897408682456085,12.58033431430357,12.870143979461094,298138400
2013-07-09,12.938758850097656,12.973988859585022,12.572056220810898,12.670701229031849,352584400
2013-07-10,12.889132499694824,13.013818432307634,12.81315800426086,12.854515197321916,281405600
2013-07-11,13.09010124206543,13.119511677634096,12.902614623598822,12.957144836787844,326292400
2013-07-12,13.066205024719238,13.166688217312261,12.97123628834946,13.101129096085902,279563200
2013-07-15,13.094696044921875,13.217849788137459,13.013819802291659,13.020253744013063,241917200
2013-07-16,13.17924690246582,13.19486996514728,12.994516334256355,13.06650856544715,216538000
2013-07-17,13.182618141174316,13.241132240255038,13.11859122192688,13.163931488693493,198990400
2013-07-18,13.227043151855469,13.322317863104534,13.191813121506248,13.276671634909295,218878800
2013-07-19,13.018412590026855,13.295047478842866,13.00003107227163,13.26808873751561,268721600
2013-07-22,13.060075759887695,13.165460674471019,13.034342453013661,13.156576683224174,207796400
2013-07-23,12.83582592010498,13.079987592919585,12.827247879165608,13.05057798488874,369395600
2013-07-24,13.495099067687988,13.620090152386524,13.334264422023232,13.446695208313072,591936800
2013-07-25,13.43352222442627,13.522364616723038,13.35111377424357,13.50092032446898,229493600
2013-07-26,13.509800910949707,13.511332295132773,13.306076913728555,13.33548652524852,200152400
2013-07-29,13.718123435974121,13.785520718447708,13.485602484221312,13.503983189419873,248057600
2013-07-30,13.887531280517578,14.00486376645513,13.762232652573053,13.784596422360133,309422400
2013-07-31,13.863336563110352,14.010691460425432,13.76836779200558,13.938700007678436,322957600
2013-08-01,13.99046802520752,13.994144329499292,13.885695807033699,13.961978712064374,206250800
2013-08-02,14.169990539550781,14.179488068270736,13.989856532304097,14.03121372971719,274783600
2013-08-05,14.381675720214844,14.419050652685774,14.158039660657899,14.235852293660761,318855600
2013-08-06,14.253009796142578,14.456427025703578,14.15865297070691,14.337869094673438,334857600
2013-08-07,14.244741439819336,14.306625083551477,14.146402335278195,14.208591928708357,298858000
2013-08-08,14.21636962890625,14.311657446732715,14.12200572033851,14.304256291280458,255777200
2013-08-09,14.014077186584473,14.199410782082463,13.989408310883896,14.143286166620818,266865200
2013-08-12,14.412184715270996,14.451963859966673,14.081298449785693,14.08839163419425,364434000
2013-08-13,15.097085952758789,15.254048404441184,14.433462251125901,14.522584077969322,881941200
2013-08-14,15.37247085571289,15.5497857433804,15.215200359940697,15.353352020324447,756372400
2013-08-15,15.354275703430176,15.492736978538794,15.081980935679043,15.308328905201765,490294000
2013-08-16,15.490575790405273,15.509386653089965,15.383570275427592,15.42334943645771,362306000
2013-08-19,15.657403945922852,15.84242790363671,15.54207173626259,15.552555883723638,510518400
2013-08-20,15.451715469360352,15.74467207940937,15.444006344921732,15.718152098457628,358688400
2013-08-21,15.491494178771973,15.63920434280089,15.455721935792019,15.529423856414407,335879600
2013-08-22,15.509992599487305,15.591095659100986,15.363206371157945,15.572284808536322,244207600
2013-08-23,15.450172424316406,15.522023235526913,15.398673963086175,15.519556184202228,222731600
2013-08-26,15.510310173034668,15.733265473773246,15.434141175929065,15.44185030188477,330965600
2013-08-27,15.066863059997559,15.496121782006144,14.9962457701726,15.357042990326581,424188800
2013-08-28,15.138094902038574,15.289199304196144,14.98699214677752,14.98699214677752,307608000
2013-08-29,15.162766456604004,15.310786231787873,15.145189128887127,15.161224961359649,239657600
2013-08-30,15.024620056152344,15.201317303133173,15.002416588165323,15.172022295823194,272297200
2013-09-03,15.066557884216309,15.43722337900255,15.02862819594106,15.20594302455653,331928800
2013-09-04,15.378327369689941,15.487801589753671,15.304009471376405,15.405156977486465,345032800
2013-09-05,15.272857666015625,15.439689971507883,15.22259272493973,15.426429157460404,236367600
2013-09-06,15.363829612731934,15.399600215486254,15.10880431909878,15.37061482835568,359525600
2013-09-09,15.608987808227539,15.662953332827298,15.52603524754134,15.572907586275281,340687200
2013-09-10,15.253434181213379,15.648462257413351,15.094930199066185,15.609914979597205,743195600
2013-09-11,14.422982215881348,14.607388589343316,14.333552404037924,14.40139468736226,898696400
2013-09-12,14.57655143737793,14.660119938361316,14.370555897667963,14.447342476276841,404051200
2013-09-13,14.336324691772461,14.550027678799545,14.330158709825424,14.4732427583138,298835600
2013-09-16,13.880550384521484,14.23487208583623,13.791122218851392,14.216062872744056,543706800
2013-09-17,14.04090404510498,14.176280629309916,13.799755498021707,13.81394022229218,399380800
2013-09-18,14.329541206359863,14.381039672331779,14.205574336225425,14.283284813211377,456862000
2013-09-19,14.564519882202148,14.673376456710853,14.470465614747882,14.515180505584002,404541200
2013-09-20,14.413728713989258,14.757256618780012,14.370247337792367,14.74029687284881,699302800
2013-09-23,15.130084037780762,15.323434708932549,14.882150252960809,15.298456219206058,762106800
2013-09-24,15.082592964172363,15.279026611942168,15.043121782146802,15.260833340033445,364344400
2013-09-25,14.849153518676758,15.099244719467599,14.84607052736999,15.085677581441344,316957200
2013-09-26,14.993783950805664,15.065942761257666,14.922241079988698,14.987000380333182,237221600
2013-09-27,14.886775970458984,14.945983569787778,14.824175763007544,14.918538028834416,228040400
2013-09-30,14.701752662658691,14.853163452307424,14.629592214098821,14.71717091442557,260156400
2013-10-01,15.04743480682373,15.08382298909248,14.752011185564038,14.754170267118884,353883600
2013-10-02,15.096774101257324,15.165849888560773,14.91760985871495,14.97558391552195,289184000
2013-10-03,14.907123565673828,15.182810766248602,14.824788615999784,15.126068590066073,322753200
2013-10-04,14.895407676696777,14.943821502453545,14.758797585649262,14.92100210014427,258868400
2013-10-07,15.040962219238281,15.19206502038437,14.96695231427148,15.004266059945234,312292400
2013-10-08,14.830958366394043,15.130080948695966,14.818623108936814,15.10849342469739,290917200
2013-10-09,15.005193710327148,15.042197848588064,14.748934823970975,14.945060544617911,301725200
2013-10-10,15.0992431640625,15.183737209308214,15.019065635581022,15.151051246614681,278602800
2013-10-11,15.19699764251709,15.22875969525655,14.961091196361417,15.01752376398406,267738800
2013-10-14,15.296599388122559,15.344089297826283,15.090297594570876,15.105099901007867,261898000
2013-10-15,15.37801456451416,15.480395564688573,15.28056931471009,15.341934344589747,320073600
2013-10-16,15.45295238494873,15.496741736511002,15.394978307183674,15.443084176495567,251101200
2013-10-17,15.557491302490234,15.566125985145561,15.408855525452537,15.418106147706013,253593200
2013-10-18,15.692859649658203,15.704269348294638,15.594796847174386,15.603431525285073,290542000
2013-10-21,16.07741355895996,16.168075266153764,15.773972695191421,15.781681822373514,398106800
2013-10-22,16.03145980834961,16.296045331833838,15.666344401172022,16.23313716209302,534063600
2013-10-23,16.18842887878418,16.210324382698147,16.004636750819166,16.004636750819166,313723200
2013-10-24,16.402746200561523,16.42001556552476,16.111024696327522,16.189659101143427,384764800
2013-10-25,16.21927261352539,16.44345992350029,16.193060581925778,16.384560256616112,337792000
2013-10-28,16.340145111083984,16.37468383915743,16.13445917911388,16.3142410650289,550440800
2013-10-29,15.933086395263672,16.62908806125809,15.867095238424579,16.53719286384196,635807200
2013-10-30,16.186573028564453,16.26736650034734,15.94357337995332,16.02344294253342,354163600
2013-10-31,16.118732452392578,16.26644431959762,16.07463512984871,16.189659379117888,275696400
2013-11-01,16.036388397216797,16.18348259472659,15.90717949444654,16.15942967302577,274890000
2013-11-04,16.243619918823242,16.245779000541567,15.998770829342945,16.06938811767254,244627600
2013-11-05,16.203533172607422,16.309614750048386,16.12798177203449,16.17670522022959,265213200
2013-11-06,16.15763282775879,16.279842062229875,16.073264972511797,16.257818724076124,223375600
2013-11-07,15.896149635314941,16.22803686180141,15.892738876307911,16.116064906929996,262620400
2013-11-08,16.146467208862305,16.164147171383085,15.899257501489624,15.960982486353235,279316800
2013-11-11,16.09963607788086,16.180901315109615,15.955714875611935,16.12879237125734,227452400
2013-11-12,16.129404067993164,16.250682316403218,16.036041367944826,16.05682231704272,204276800
2013-11-13,16.148637771606445,16.198886431375957,16.03480221087061,16.067061141455152,197220800
2013-11-14,16.382200241088867,16.416938973031296,16.18709946522147,16.21625574870431,282419200
2013-11-15,16.283864974975586,16.41103539479547,16.26835671041451,16.333182647749815,317920400
2013-11-18,16.086597442626953,16.35210822159513,16.073260861196154,16.28386984928606,244944000
2013-11-19,16.115137100219727,16.233933909374976,16.066129171629363,16.09900763594106,208938800
2013-11-20,15.974004745483398,16.142120881926893,15.953223796684687,16.105208814802005,193916800
2013-11-21,16.164451599121094,16.16662328685719,15.932751898874205,16.054649675713513,262026800
2013-11-22,16.122888565063477,16.19608984968785,16.083496699293672,16.11420347035233,223725600
2013-11-25,16.245098114013672,16.31116480096705,16.16011074159577,16.160730277260605,229311600
2013-11-26,16.544723510742188,16.62971252465814,16.25316080190996,16.256881328266626,401382800
2013-11-27,16.934303283691406,16.935544011283724,16.544723102264626,16.63498479222157,363448400
2013-11-29,17.24789810180664,17.31799675498635,16.99169354585891,17.043492701870196,318127600
2013-12-02,17.09777069091797,17.504098315727855,17.085053643918016,17.30775850685506,472544800
2013-12-03,17.56581687927246,17.56767879872194,17.29782637345686,17.317056820867005,450968000
2013-12-04,17.524883270263672,17.654846637867603,17.395229670551828,17.54039154302175,377809600
2013-12-05,17.614831924438477,17.839398716593333,17.56861687837731,17.76216547140333,447580000
2013-12-06,17.370410919189453,17.57915964134039,17.356454802283626,17.549382174574912,344352400
2013-12-09,17.569232940673828,17.666937349716424,17.397706060555592,17.397706060555592,320493600
2013-12-10,17.54193687438965,17.614208849710977,17.40701063418536,17.48083310502345,278269600
2013-12-11,17.411975860595703,17.71005535030875,17.360178370466343,17.586915178773168,359718800
2013-12-12,17.386539459228516,17.53542347214336,17.370721423231675,17.436168567875,262290000
2013-12-13,17.197023391723633,17.459121746262905,17.173451220894528,17.458190786318706,332822000
2013-12-16,17.29224967956543,17.451680742006758,17.215018089101488,17.215327856971783,282592800
2013-12-17,17.214393615722656,17.352420851576994,17.1644547376167,17.239827706492513,229902400
2013-12-18,17.083494186401367,17.10458655193577,16.712215213313918,17.050305971253188,565863200
2013-12-19,16.887771606445312,17.059608183578217,16.865128749013518,17.044099921724648,320308800
2013-12-20,17.029216766357422,17.10955263702233,16.898943679842784,16.91786436183826,436413600
2013-12-23,17.682758331298828,17.702298551926855,17.455400343725316,17.61793071733835,501306400
2013-12-24,17.607698440551758,17.738281327722458,17.556828595541926,17.67655635573521,167554800
2013-12-26,17.49076271057129,17.664461315345083,17.474633246775657,17.621035835895302,204008000
2013-12-27,17.37258529663086,17.50658060479643,17.354285801399,17.48828110956457,225884400
2013-12-30,17.19982147216797,17.372589153751004,17.131583074960677,17.29101417024678,253629600
2013-12-31,17.401424407958984,17.409488308104425,17.18368088240067,17.188955216431708,223084400
2014-01-02,17.15670394897461,17.27767244413937,17.122274989377967,17.2357991165468,234684800
2014-01-03,16.77983856201172,17.17438003779138,16.762778141738245,17.14832641219072,392467600
2014-01-06,16.871339797973633,16.960359115419386,16.55092889570628,16.67034687137878,412610800
2014-01-07,16.75067710876465,16.93429978495346,16.684920216469802,16.88343162069031,317209200
2014-01-08,16.856760025024414,16.92189573781373,16.70880698915324,16.712527515358698,258529600
2014-01-09,16.641502380371094,16.96222308928534,16.605211503303074,16.960361169172852,279148800
2014-01-10,16.53045654296875,16.774253731516367,16.473694494640075,16.74416649974745,304976000
2014-01-13,16.617002487182617,16.826990342243267,16.4355497229694,16.436480683207197,378492800
2014-01-14,16.94764518737793,16.958190545938862,16.676861715414177,16.694231905466005,332561600
2014-01-15,17.28790283203125,17.37599283695365,17.111103286629625,17.168796292975056,391638800
2014-01-16,17.19144058227539,17.272086228123992,17.11172423983902,17.211601993737542,229278000
2014-01-17,16.770225524902344,17.12382470605538,16.746341926130373,17.1055252112826,426739600
2014-01-21,17.03077507019043,17.061791615248616,16.762473010268188,16.78015297103544,328526800
2014-01-22,17.106454849243164,17.285734225336647,16.99169000816716,17.087843931538615,379985200
2014-01-23,17.251304626464844,17.261230448870354,16.898636445809267,17.057756059094654,403239200
2014-01-24,16.937719345092773,17.233935253095847,16.896775325731788,17.183686603045434,429354800
2014-01-27,17.075124740600586,17.20850049556836,16.927792868393958,17.061788159011268,554878800
2014-01-28,15.710360527038574,15.974007787197941,15.572951135883372,15.780459178115892,1065523200
2014-01-29,15.53200912475586,15.7373454834819,15.465942424246242,15.631265715981087,502810000
2014-01-30,15.50191593170166,15.710354858910902,15.40638321795228,15.58752448099971,678501600
2014-01-31,15.52735424041748,15.55620075130588,15.308681321538657,15.359239743430516,464797200
2014-02-03,15.556200981140137,15.748510504399858,15.48703329537347,15.589700636493012,401464000
2014-02-04,15.781386375427246,15.802168981921895,15.594351199538163,15.690195359363921,376681200
2014-02-05,15.899243354797363,15.982680180417978,15.702592253589758,15.712208302602598,328344800
2014-02-06,15.991931915283203,16.022824168404437,15.84527620117233,15.915484503915383,257765200
2014-02-07,16.215654373168945,16.317064860285782,16.1438879770113,16.26870011511132,370280400
2014-02-10,16.50615882873535,16.59976878081417,16.163236181805534,16.183829904662907,345559200
2014-02-11,16.723636627197266,16.77948861177751,16.52206222217294,16.556698918064466,282256800
2014-02-12,16.722389221191406,16.835969604133805,16.638766210005155,16.754529613306932,308100800
2014-02-13,16.987930297851562,17.00103508634613,16.668721046770695,16.683073989713687,307398000
2014-02-14,16.974197387695312,17.036293482460252,16.887454827493517,16.926769189399284,272924400
2014-02-18,17.036609649658203,17.198864757191917,17.02475134709974,17.03692127171813,260251600
2014-02-19,16.767637252807617,17.064691382122465,16.673404080077663,16.997915944185458,313768000
2014-02-20,16.573549270629883,16.756088086313543,16.506462227277353,16.630962701615644,305858000
2014-02-21,16.389450073242188,16.6802633467304,16.369167983359915,16.62472131602001,278784800
2014-02-24,16.46122169494629,16.53517444098037,16.301151277779002,16.323929683420083,288909600
2014-02-25,16.2899169921875,16.524251764585255,16.256841729157436,16.518324280173832,231952000
2014-02-26,16.14295196533203,16.381656145347907,16.088346444847538,16.33828401761201,276217200
2014-02-27,16.4649715423584,16.499606591719925,16.1023900354261,16.136401840539108,301882000
2014-02-28,16.42034339904785,16.623475933329292,16.291785169643717,16.50895902351346,371968800
2014-03-03,16.467777252197266,16.557954350361356,16.313321017257415,16.332354960695902,238781200
2014-03-04,16.576364517211914,16.620049936698454,16.46809000087705,16.56887725458544,259140000
2014-03-05,16.611312866210938,16.685887201859245,16.510525612421187,16.566380958274014,200062800
2014-03-06,16.561065673828125,16.676205809913707,16.47837754529936,16.624719868377536,185488800
2014-03-07,16.55139923095703,16.599452347983533,16.4144171851568,16.571681325815177,220729600
2014-03-10,16.566377639770508,16.64157687099116,16.485872501706652,16.486497412217393,178584000
2014-03-11,16.727699279785156,16.81038745376537,16.618488232425882,16.70773046904745,279224400
2014-03-12,16.743925094604492,16.76701512534068,16.600079002431578,16.678399466820302,199326400
2014-03-13,16.55794906616211,16.83908875315434,16.51145573290534,16.769818685884896,257742800
2014-03-14,16.371978759765625,16.565437682471323,16.319244655701418,16.499910413076073,237199200
2014-03-17,16.435949325561523,16.536734900958045,16.40817830019805,16.465905038248824,199544800
2014-03-18,16.58135223388672,16.599138018526048,16.38789328978957,16.40973515986056,209647200
2014-03-19,16.576984405517578,16.732375470255672,16.506464511497473,16.608188267125556,224756000
2014-03-20,16.497106552124023,16.620983817438457,16.45498258273303,16.534237902941733,208398400
2014-03-21,16.62723159790039,16.654691014377775,16.423164039763037,16.597900781695852,374046400
2014-03-24,16.824432373046875,16.865308198358314,16.695562455854592,16.80040580656066,355700800
2014-03-25,17.005403518676758,17.02911845420789,16.836905993811367,16.896505787871583,282293200
2014-03-26,16.842838287353516,17.13053212117025,16.81413239488691,17.053148194055908,299768000
2014-03-27,16.770437240600586,16.896499129158656,16.697422730670755,16.8503174307977,222031600
2014-03-28,16.75172233581543,16.81662470658658,16.670282333711107,16.797279144096986,200564000
2014-03-31,16.74797821044922,16.874975010764288,16.72270183276182,16.825673742707743,168669200
2014-04-01,16.90118408203125,16.90804976458361,16.74891257501562,16.779803147217827,200760000
2014-04-02,16.92926597595215,16.958285148449292,16.857811221300434,16.923961736486294,180420800
2014-04-03,16.811946868896484,16.927710298502905,16.776063671889013,16.893075256167734,162344000
2014-04-04,16.59446144104004,16.849703266317746,16.55577030848996,16.843775780811647,275251200
2014-04-07,16.33391571044922,16.56575588770944,16.284616094250243,16.475890406274807,289850400
2014-04-08,16.33298110961914,16.41660581825584,16.18507725933318,16.3875866345605,243888400
2014-04-09,16.547658920288086,16.552963161857033,16.288672618309928,16.308018185502487,206169600
2014-04-10,16.334230422973633,16.60756968917281,16.32455680557963,16.558891646503348,239652000
2014-04-11,16.21346664428711,16.31394056958976,16.136394363172425,16.19443104067256,271717600
2014-04-14,16.278051376342773,16.29302755655539,16.13857309575795,16.284915389505763,205674000
